Id,Manufacturer,Model,Transmission,Color,Miles_Driven,Year_Produced,Engine_Type,Engine_Cap,Category,Price($)
26198,Mitsubishi,Galant,mechanical,white,316000,1992,gasoline,1.8,hatchback,700
26225,Mitsubishi,Outlander,automatic,green,240000,2004,gasoline,2.4,suv,4100
26231,Mitsubishi,ASX,automatic,silver,150000,2011,gasoline,2,suv,9800
26236,Mitsubishi,Carisma,mechanical,silver,350000,1998,diesel,1.9,liftback,1300
26237,Mitsubishi,Eclipse,mechanical,grey,201168,2003,gasoline,2.4,coupe,5000
26242,Mitsubishi,Lancer,mechanical,red,275000,1996,gasoline,1.6,sedan,550
26249,Mitsubishi,Lancer,mechanical,red,227000,1998,gasoline,1.6,universal,1900
26258,Mitsubishi,Outlander,mechanical,black,196984,2005,gasoline,2.4,suv,6150
26265,Mitsubishi,Lancer,automatic,other,180000,2008,gasoline,1.8,sedan,6350
26283,Mitsubishi,Space Wagon,mechanical,red,300000,2000,diesel,2,minivan,3500
26285,Mitsubishi,Galant,automatic,blue,305,2001,gasoline,2.4,sedan,2299
26303,Mitsubishi,Space Star,mechanical,black,266800,2003,diesel,1.9,minivan,2925
26308,Mitsubishi,Carisma,mechanical,silver,300000,1997,diesel,1.9,sedan,1000
26313,Mitsubishi,Lancer,automatic,silver,130000,2008,gasoline,2,sedan,7500
26317,Mitsubishi,Colt,mechanical,red,110000,2008,gasoline,1.3,hatchback,4900
26322,Mitsubishi,Space Wagon,mechanical,blue,336000,2000,diesel,2,minivan,1500
26326,Mitsubishi,Carisma,mechanical,silver,300000,1997,gasoline,1.6,hatchback,1500
26340,Mitsubishi,Pajero,automatic,green,280000,2001,diesel,3.2,suv,5000
26344,Mitsubishi,Galant,mechanical,blue,340000,1997,gasoline,2,universal,2650
26347,Mitsubishi,Lancer,mechanical,black,170000,2008,gasoline,2,sedan,7200
26350,Mitsubishi,Montero,automatic,black,276807,2001,diesel,3.5,suv,6300
26357,Mitsubishi,Carisma,mechanical,red,300000,1998,gasoline,1.6,hatchback,700
26359,Mitsubishi,3000GT,mechanical,black,120000,1993,gasoline,3,coupe,7000
26365,Mitsubishi,Outlander,mechanical,grey,251000,2008,diesel,2.2,suv,10500
26366,Mitsubishi,ASX,automatic,black,80000,2012,gasoline,1.8,suv,12000
26375,Mitsubishi,Lancer,mechanical,black,230000,2007,gasoline,1.6,sedan,1200
26386,Mitsubishi,Lancer,mechanical,red,301609,1995,gasoline,1.6,sedan,650
26391,Mitsubishi,Space Star,mechanical,white,230000,1999,gasoline,1.3,minivan,1896.99
26394,Mitsubishi,Carisma,mechanical,other,280000,1999,diesel,1.9,liftback,2000
26399,Mitsubishi,Outlander,automatic,silver,150000,2011,gasoline,2,suv,9800
26401,Mitsubishi,Outlander,automatic,white,144000,2014,gasoline,2.4,suv,16390
26409,Mitsubishi,Carisma,mechanical,other,300000,1996,diesel,1.9,hatchback,1700
26413,Mitsubishi,Outlander,automatic,black,243000,2007,gasoline,3,suv,8990
26422,Mitsubishi,Carisma,mechanical,green,320000,2000,diesel,1.9,hatchback,2800
26429,Mitsubishi,Lancer,mechanical,grey,300000,1992,gasoline,2,hatchback,600
26444,Mitsubishi,Montero,automatic,silver,120000,2000,gasoline,3.5,suv,6700
26453,Mitsubishi,Lancer,mechanical,silver,306000,1996,gasoline,1.3,sedan,1500
26464,Mitsubishi,Lancer,mechanical,red,267580,1993,gasoline,1.3,sedan,500
26467,Mitsubishi,Outlander,mechanical,silver,229000,2003,gasoline,2,suv,4500
26471,Mitsubishi,Outlander,automatic,silver,210000,2007,gasoline,3,suv,9950
26472,Mitsubishi,Pajero,automatic,black,121000,2011,gasoline,3.5,suv,20000
26492,Mitsubishi,Galant,mechanical,red,360000,1996,gasoline,1.8,hatchback,500
26498,Mitsubishi,Outlander,automatic,silver,103000,2014,gasoline,2,suv,17500
26504,Mitsubishi,Pajero Sport,automatic,silver,420000,2002,gasoline,3,suv,5000
26510,Mitsubishi,Space Wagon,mechanical,red,292000,1999,gasoline,2.4,minivan,2655.79
26523,Mitsubishi,Lancer,mechanical,silver,234000,2008,gasoline,1.8,sedan,7150
26524,Mitsubishi,Space Star,mechanical,silver,264000,1999,gasoline,1.8,minivan,1555.53
26527,Mitsubishi,3000GT,mechanical,black,200000,1996,gasoline,3,coupe,6000
26528,Mitsubishi,Lancer,mechanical,red,91733,2003,gasoline,2.4,sedan,4900
26539,Mitsubishi,Outlander,automatic,black,40000,2014,gasoline,2.4,suv,17300
26542,Mitsubishi,Carisma,mechanical,red,300000,2000,gasoline,1.6,hatchback,2000
26547,Mitsubishi,Galant,mechanical,other,154497,2006,gasoline,2.4,sedan,7400
26554,Mitsubishi,Eclipse,automatic,silver,198000,2001,gasoline,2.4,coupe,3950
26555,Mitsubishi,Outlander,automatic,black,143300,2011,gasoline,2.4,suv,13800
26562,Mitsubishi,Outlander,mechanical,grey,156000,2004,gasoline,2.4,suv,6500
26564,Mitsubishi,Outlander,automatic,black,35000,2016,gasoline,2.4,suv,23700
26567,Mitsubishi,L200,mechanical,black,122600,2012,diesel,2.5,pickup,16499
26578,Mitsubishi,Space Star,mechanical,silver,245000,2002,diesel,1.9,minivan,3800
26585,Mitsubishi,Lancer,mechanical,red,300000,1995,gasoline,1.3,sedan,1100
26587,Mitsubishi,Outlander,automatic,grey,105000,2016,gasoline,2,suv,19700
26590,Mitsubishi,3000GT,mechanical,black,270000,1991,gasoline,3,coupe,6999
26593,Mitsubishi,Galant,mechanical,silver,500000,1990,diesel,1.8,sedan,430
26599,Mitsubishi,3000GT,mechanical,red,170000,1994,gasoline,3,coupe,5000
26603,Mitsubishi,ASX,automatic,red,121000,2013,gasoline,2,suv,13700
26606,Mitsubishi,Pajero,mechanical,blue,195000,2008,diesel,3.2,suv,15600
26612,Mitsubishi,Pajero,automatic,black,237000,2008,diesel,3.2,suv,17200
26614,Mitsubishi,Lancer,mechanical,red,354450,1994,diesel,2,sedan,950
26622,Mitsubishi,Lancer,automatic,black,237000,2007,gasoline,2,sedan,5500
26629,Mitsubishi,Carisma,automatic,silver,240000,2002,gasoline,1.6,hatchback,3300
26630,Mitsubishi,Colt,mechanical,grey,110000,2009,gasoline,1.1,hatchback,4400
26631,Mitsubishi,Galant,mechanical,silver,10,1995,gasoline,1.8,sedan,1849.57
26645,Mitsubishi,Lancer,mechanical,other,248358,1995,gasoline,1.6,universal,700
26649,Mitsubishi,Galant,automatic,black,321869,1999,gasoline,2.4,sedan,4000
26662,Mitsubishi,Space Star,mechanical,brown,355000,1998,gasoline,1.3,hatchback,1100
26676,Mitsubishi,Pajero,automatic,other,430000,2003,diesel,3.2,suv,8800
26680,Mitsubishi,L200,automatic,black,255182,2013,diesel,2.5,pickup,14750
26681,Mitsubishi,Lancer,automatic,grey,170000,2007,gasoline,2,sedan,6699
26686,Mitsubishi,Space Star,mechanical,blue,260000,2003,diesel,1.9,minivan,2999
26693,Mitsubishi,Colt,mechanical,silver,171000,2007,gasoline,1.3,hatchback,3999
26694,Mitsubishi,Pajero,automatic,white,137300,2014,diesel,3.2,suv,27350
26695,Mitsubishi,Lancer,automatic,silver,230,2003,gasoline,2,sedan,3500
26696,Mitsubishi,Colt,mechanical,blue,240000,2003,gasoline,1.3,hatchback,1500
26700,Mitsubishi,Lancer,mechanical,grey,159000,2008,gasoline,2,sedan,7000
26701,Mitsubishi,Colt,mechanical,black,155000,2010,gasoline,1.1,hatchback,4500
26704,Mitsubishi,Lancer,mechanical,green,280000,1996,gasoline,1.3,sedan,1000
26712,Mitsubishi,Galant,automatic,other,273588,1999,gasoline,2.4,sedan,2350
26713,Mitsubishi,Colt,mechanical,blue,230000,1996,gasoline,1.3,hatchback,850
26717,Mitsubishi,Lancer Evolution,mechanical,blue,78000,2008,gasoline,2,sedan,15500
26726,Mitsubishi,ASX,automatic,silver,129000,2011,gasoline,2,suv,10999
26729,Mitsubishi,Carisma,mechanical,silver,333333,1997,gasoline,1.8,hatchback,2100
26732,Mitsubishi,Carisma,mechanical,white,300000,1996,diesel,1.9,hatchback,1300
26736,Mitsubishi,Space Star,mechanical,red,216000,2000,gasoline,1.3,minivan,2500
26741,Mitsubishi,Galant,mechanical,violet,285000,2000,diesel,2,universal,1100
26743,Mitsubishi,Pajero,automatic,blue,274325,1994,gasoline,3.5,suv,4000
26745,Mitsubishi,Pajero,mechanical,blue,250000,1998,gasoline,3,suv,2650
26750,Mitsubishi,Space Star,mechanical,white,251000,1999,gasoline,1.3,universal,1050
26761,Mitsubishi,Galant,automatic,blue,247500,1997,gasoline,2,sedan,1800
26764,Mitsubishi,Space Star,mechanical,green,301700,2000,gasoline,1.8,minivan,2399
26765,Mitsubishi,Outlander,automatic,red,72800,2013,gasoline,2.4,suv,15799
26776,Mitsubishi,Outlander,automatic,silver,229167,2008,gasoline,2.4,suv,9499
26777,Mitsubishi,Outlander,automatic,black,180000,2008,gasoline,3,suv,10800
26778,Mitsubishi,Galant,automatic,grey,236000,2004,gasoline,2.4,sedan,5500
26782,Mitsubishi,Lancer,mechanical,white,265000,1991,gasoline,1.5,hatchback,1100
26791,Mitsubishi,Galant,automatic,silver,268000,1991,gasoline,1.8,sedan,900.6
26792,Mitsubishi,Outlander,automatic,silver,250000,2004,gasoline,2.4,suv,6500
26796,Mitsubishi,Space Star,mechanical,silver,1000,2000,gasoline,1.4,universal,1000
26797,Mitsubishi,Carisma,mechanical,silver,360000,1996,gasoline,1.6,sedan,1600
26810,Mitsubishi,Pajero,mechanical,red,325000,2001,diesel,2.5,suv,6200
26812,Mitsubishi,Colt,mechanical,silver,360000,2002,gasoline,1.3,hatchback,1500
26819,Mitsubishi,Lancer,automatic,silver,418429,2005,gasoline,1.6,sedan,2900
26828,Mitsubishi,Galant,mechanical,green,236000,1996,diesel,2,sedan,890
26838,Mitsubishi,Carisma,mechanical,silver,350000,1997,gasoline,1.6,hatchback,1100
26840,Mitsubishi,Space Runner,mechanical,green,350000,1997,diesel,2,minivan,1500
26849,Mitsubishi,Colt,mechanical,red,300000,1993,gasoline,1.3,hatchback,1500
26854,Mitsubishi,Lancer,mechanical,blue,41593,1992,gasoline,1.5,hatchback,450
26861,Mitsubishi,Space Wagon,mechanical,grey,370000,1997,gasoline,2,minivan,1350
26865,Mitsubishi,Colt,mechanical,blue,300000,1993,gasoline,1.3,hatchback,400
26870,Mitsubishi,Lancer,mechanical,red,262000,2005,gasoline,1.6,sedan,4999
26871,Mitsubishi,ASX,automatic,red,223699,2011,gasoline,2,suv,9000
26875,Mitsubishi,Montero,automatic,white,347618,2001,gasoline,3.5,suv,7200
26887,Mitsubishi,Eclipse,automatic,red,431069,1998,gasoline,2,coupe,3000
26900,Mitsubishi,Pajero,automatic,green,233000,2000,diesel,3.2,suv,8250
26901,Mitsubishi,Outlander,automatic,other,215000,2012,gasoline,2,suv,13000
26903,Mitsubishi,Galant,mechanical,grey,230000,1996,gasoline,2,sedan,1000
26913,Mitsubishi,Pajero,automatic,black,305000,2007,diesel,3.2,suv,12800
26928,Mitsubishi,Carisma,mechanical,black,342121,1997,diesel,1.9,hatchback,2200
26940,Mitsubishi,Eclipse Cross,automatic,silver,31000,2018,gasoline,1.5,suv,20866.93
26947,Mitsubishi,Galant,mechanical,white,340000,1988,gasoline,1.8,sedan,800
26958,Mitsubishi,Pajero,automatic,violet,294000,2000,diesel,3.2,suv,7500
26965,Mitsubishi,Galant,mechanical,green,340000,1998,gasoline,2.4,sedan,2200
26974,Mitsubishi,Galant,automatic,silver,357274,2003,gasoline,2.4,sedan,3400
26985,Mitsubishi,L200,automatic,black,150000,2008,diesel,2.5,pickup,11000
26999,Mitsubishi,Galant,mechanical,silver,375162,1997,gasoline,2,sedan,2039.27
27002,Mitsubishi,Carisma,mechanical,black,350000,1998,gasoline,1.6,sedan,1800
27003,Mitsubishi,Galant,mechanical,other,450000,1993,gasoline,2,hatchback,350
27006,Mitsubishi,Colt,mechanical,red,250000,1996,gasoline,1.6,hatchback,1500
27008,Mitsubishi,L200,mechanical,black,335000,2007,diesel,2.5,pickup,8900
27020,Mitsubishi,Lancer,mechanical,white,378000,1993,gasoline,1.6,sedan,800
27022,Mitsubishi,Colt,mechanical,black,189555,2007,gasoline,1.1,hatchback,3600
27032,Mitsubishi,Colt,mechanical,grey,350000,1997,gasoline,2.5,hatchback,2300
27036,Mitsubishi,ASX,automatic,silver,64000,2014,gasoline,1.8,suv,14350
27074,Mitsubishi,Space Star,mechanical,red,200000,2005,gasoline,1.6,minivan,3999
27075,Mitsubishi,Space Star,mechanical,silver,150000,2004,gasoline,1.6,hatchback,3500
27105,Mitsubishi,Lancer,automatic,silver,170000,2007,gasoline,1.6,sedan,4400
27124,Mitsubishi,Space Star,automatic,red,76000,2013,gasoline,1.2,hatchback,7450
27134,Mitsubishi,Galant,mechanical,blue,300000,1997,gasoline,2.5,universal,2000
27140,Mitsubishi,Colt,automatic,silver,56000,2008,gasoline,1.3,hatchback,6000
27155,Mitsubishi,Lancer,mechanical,grey,300000,2005,gasoline,1.6,sedan,3600
27156,Mitsubishi,Lancer,automatic,silver,190000,2008,gasoline,1.8,sedan,7000
27176,Mitsubishi,Pajero,mechanical,black,304000,2000,diesel,3.2,suv,7750
27178,Mitsubishi,Lancer,mechanical,silver,250000,1995,gasoline,1.6,sedan,1000
27186,Mitsubishi,Colt,mechanical,red,1000000,1992,gasoline,1.6,hatchback,790
27193,Mitsubishi,Colt,mechanical,blue,1000000,1995,gasoline,1.6,hatchback,600
27246,Mitsubishi,Pajero Sport,mechanical,black,3000,2018,diesel,2.4,suv,28000
27251,Mitsubishi,Galant,mechanical,silver,230000,1997,gasoline,2,universal,2500
27255,Mitsubishi,Galant,mechanical,blue,320000,1995,gasoline,1.8,sedan,1000
27266,Mitsubishi,Lancer,automatic,white,165000,2008,gasoline,1.8,sedan,6800
27306,Mitsubishi,Galant,mechanical,grey,280000,1993,diesel,2,sedan,600
27311,Mitsubishi,Galant,automatic,black,250000,2007,gasoline,2.4,sedan,7600
27317,Mitsubishi,Galant,automatic,other,273588,2007,gasoline,2.4,sedan,6499
27320,Mitsubishi,Lancer,mechanical,silver,300000,1990,gasoline,1.3,sedan,300
27328,Mitsubishi,ASX,automatic,red,74000,2014,gasoline,1.8,hatchback,13500
27329,Mitsubishi,Space Wagon,mechanical,blue,396000,1998,diesel,2,minivan,2100
27368,Mitsubishi,Carisma,mechanical,red,400000,1997,gasoline,1.8,sedan,1400
27369,Mitsubishi,Colt,mechanical,black,134000,2010,gasoline,1.3,hatchback,5500
27370,Mitsubishi,Pajero Sport,mechanical,blue,301000,2004,diesel,2.5,suv,8800
27373,Mitsubishi,Lancer,mechanical,blue,300000,1995,gasoline,1.6,sedan,1600
27397,Mitsubishi,Space Wagon,mechanical,silver,200000,1993,diesel,2,minivan,2000
27408,Mitsubishi,Pajero Sport,automatic,black,420000,2001,gasoline,3,suv,5690.98
27416,Mitsubishi,Space Star,mechanical,other,325000,2001,gasoline,1.6,hatchback,3200
27420,Mitsubishi,Carisma,mechanical,red,273000,1998,gasoline,1.6,hatchback,1000
27426,Mitsubishi,Colt,mechanical,brown,196333,2008,gasoline,1.3,hatchback,4600
27434,Mitsubishi,Grandis,automatic,black,215000,2008,gasoline,2.4,minivan,8400
27441,Mitsubishi,Space Runner,mechanical,black,275000,1993,gasoline,1.8,minivan,700
27450,Mitsubishi,Space Star,mechanical,blue,321000,1999,gasoline,1.3,minivan,1892.25
27473,Mitsubishi,Carisma,mechanical,red,200000,1999,gasoline,1.8,sedan,2600
27478,Mitsubishi,Galant,automatic,silver,315431,2002,gasoline,2.4,sedan,3500
27480,Mitsubishi,Pajero,mechanical,green,223400,1999,diesel,2.8,suv,6450
27482,Mitsubishi,ASX,mechanical,grey,119000,2013,gasoline,1.6,suv,10600
27491,Mitsubishi,Galant,automatic,black,20000,1999,gasoline,2.4,sedan,1000
27513,Mitsubishi,Space Runner,mechanical,red,470000,1996,gasoline,1.8,hatchback,1400
27523,Mitsubishi,Lancer,automatic,blue,103000,2006,gasoline,1.6,sedan,4950
27537,Mitsubishi,Space Runner,mechanical,green,350000,1995,gasoline,1.8,minivan,1000
27539,Mitsubishi,Galant,mechanical,other,258000,1993,gasoline,2,hatchback,2500
27549,Mitsubishi,Galant,automatic,other,230000,2000,gasoline,2.4,sedan,2500
27555,Mitsubishi,Colt,mechanical,other,158000,1994,gasoline,1.6,hatchback,950
27563,Mitsubishi,Carisma,mechanical,green,350000,1998,gasoline,1.8,sedan,1200
27584,Mitsubishi,Galant,automatic,black,135000,2008,gasoline,2.4,sedan,6900
27592,Mitsubishi,Galant,mechanical,white,432167,1994,gasoline,1.8,sedan,1321
27595,Mitsubishi,Galant,automatic,blue,210000,2003,gasoline,2.4,sedan,2200
27604,Mitsubishi,Carisma,mechanical,grey,340000,1999,diesel,1.9,hatchback,2500
27611,Mitsubishi,L400,mechanical,white,385000,2000,diesel,2.5,minibus,2000
27618,Mitsubishi,Lancer,mechanical,white,380000,1993,gasoline,1.6,universal,1400
27619,Mitsubishi,Colt,mechanical,silver,167000,2004,gasoline,1.1,hatchback,3500
27627,Mitsubishi,Outlander,mechanical,silver,218000,2006,gasoline,2,suv,5800
27644,Mitsubishi,Lancer,mechanical,red,231700,1992,gasoline,1.8,hatchback,1000
27660,Mitsubishi,Pajero Sport,mechanical,black,320540,1998,gasoline,3,suv,4300
27664,Mitsubishi,Galant,automatic,other,262323,2003,gasoline,2.4,sedan,2500
27667,Mitsubishi,Colt,mechanical,grey,215000,2006,gasoline,1.3,hatchback,3900
27674,Mitsubishi,Carisma,mechanical,other,395000,1996,gasoline,1.8,hatchback,1450
27683,Mitsubishi,Lancer,mechanical,red,530000,1990,gasoline,1.5,hatchback,341.46
27685,Mitsubishi,Galant,mechanical,blue,250000,1993,gasoline,2,sedan,600
27689,Mitsubishi,Galant,mechanical,violet,229000,2002,gasoline,2,sedan,5500
27692,Mitsubishi,Space Star,mechanical,green,340000,2001,diesel,1.9,hatchback,3300
27695,Mitsubishi,Pajero,mechanical,silver,132000,2002,diesel,3.2,suv,11950
27704,Mitsubishi,Carisma,mechanical,other,322222,1998,gasoline,1.8,sedan,1620
27705,Mitsubishi,Outlander,automatic,black,32000,2017,gasoline,2,suv,23700
27706,Mitsubishi,Carisma,mechanical,black,304000,1997,gasoline,1.6,sedan,2371.23
27708,Mitsubishi,Space Wagon,mechanical,blue,310000,1998,gasoline,2.4,minivan,3500
27716,Mitsubishi,Carisma,mechanical,silver,450000,1999,diesel,1.9,sedan,2000
27721,Mitsubishi,Lancer,automatic,silver,278000,2006,gasoline,1.6,sedan,2700
27722,Mitsubishi,Space Star,mechanical,green,250000,2001,diesel,1.9,minivan,3600
27728,Mitsubishi,Space Wagon,mechanical,grey,454427,1995,gasoline,2,minivan,760.6
27731,Mitsubishi,Carisma,mechanical,grey,389970,1997,gasoline,1.6,sedan,845.11
27741,Mitsubishi,Lancer,mechanical,white,336331,1991,diesel,1.8,sedan,576.21
27744,Mitsubishi,Carisma,mechanical,blue,366511,1998,gasoline,1.8,sedan,1060.23
27746,Mitsubishi,Pajero Sport,mechanical,blue,317138,2002,diesel,2.5,suv,5208.95
27751,Mitsubishi,Space Wagon,mechanical,blue,285807,2000,diesel,2,minivan,1690.22
27762,Mitsubishi,Pajero Sport,automatic,white,140000,2012,diesel,2.5,suv,17000
27768,Mitsubishi,Space Runner,mechanical,green,320000,1998,gasoline,1.6,minivan,400
27769,Mitsubishi,Outlander,automatic,other,217000,2008,gasoline,2.4,suv,9100
27772,Mitsubishi,ASX,mechanical,grey,111000,2012,gasoline,1.6,suv,11450
27773,Mitsubishi,Outlander,automatic,other,219000,2007,gasoline,2.4,suv,8250
27776,Mitsubishi,Galant,mechanical,blue,380000,1999,diesel,2,sedan,2500
27778,Mitsubishi,ASX,mechanical,blue,140000,2012,gasoline,1.6,suv,10500
27784,Mitsubishi,ASX,automatic,blue,120000,2012,gasoline,1.8,suv,11870
27788,Mitsubishi,Lancer,mechanical,silver,200000,1994,gasoline,1.6,universal,350
27790,Mitsubishi,Grandis,mechanical,violet,219000,2007,gasoline,2.4,minivan,8100
27793,Mitsubishi,Pajero Sport,automatic,grey,190000,2012,diesel,2.5,suv,17000
27801,Mitsubishi,Carisma,mechanical,blue,290000,1998,gasoline,1.8,sedan,1950
27802,Mitsubishi,Galant,automatic,other,305775,2000,gasoline,2.4,sedan,3500
27803,Mitsubishi,Montero,automatic,red,260000,1999,gasoline,3,suv,5400
27808,Mitsubishi,Pajero Sport,automatic,red,260000,1999,gasoline,3,suv,5400
27815,Mitsubishi,Pajero,mechanical,green,270000,2005,diesel,3.2,suv,8536.46
27816,Mitsubishi,Lancer,mechanical,red,170000,1996,gasoline,1.6,universal,650
27820,Mitsubishi,Space Wagon,mechanical,other,300000,1994,diesel,2,minivan,1300
27821,Mitsubishi,L200,mechanical,green,291000,2003,diesel,2.5,pickup,5000
27822,Mitsubishi,Galant,mechanical,blue,400000,1995,gasoline,1.8,hatchback,750
27826,Mitsubishi,Space Star,mechanical,blue,281478,2001,gasoline,1.3,minivan,1422.74
27829,Mitsubishi,Carisma,mechanical,red,320000,1998,diesel,1.9,sedan,1500
27830,Mitsubishi,Galant,mechanical,grey,440000,1993,gasoline,2,hatchback,300
27831,Mitsubishi,Lancer,mechanical,blue,134000,2011,gasoline,1.6,sedan,8600
27834,Mitsubishi,Colt,mechanical,green,300000,1998,gasoline,1.3,hatchback,750
27837,Mitsubishi,Outlander,mechanical,silver,200000,2003,gasoline,2,suv,6000
27838,Mitsubishi,Galant,mechanical,blue,277617,1988,gasoline,1.8,sedan,350
27839,Mitsubishi,Space Wagon,mechanical,red,500000,1995,gasoline,2,minivan,1850
27846,Mitsubishi,Space Star,mechanical,silver,315000,2001,diesel,1.9,hatchback,2000
27850,Mitsubishi,Space Star,mechanical,other,154000,2003,diesel,1.9,universal,3400
27865,Mitsubishi,Lancer,mechanical,silver,330000,1994,gasoline,1.6,sedan,1300
27866,Mitsubishi,Outlander,automatic,grey,185000,2014,gasoline,2.4,suv,18000
27869,Mitsubishi,Lancer,automatic,red,190000,2010,gasoline,1.5,hatchback,8900
27873,Mitsubishi,Galant,mechanical,blue,276000,1998,gasoline,2.5,sedan,3600
27878,Mitsubishi,Outlander,automatic,black,112000,2016,gasoline,2,suv,19990
27879,Mitsubishi,Outlander,automatic,black,108000,2012,gasoline,2,suv,17950
27882,Mitsubishi,Eclipse,automatic,black,209215,2001,gasoline,3,coupe,4750
27899,Mitsubishi,Carisma,mechanical,silver,620000,1998,diesel,1.9,hatchback,1950
27904,Mitsubishi,Colt,mechanical,blue,1000000,1992,gasoline,1.3,hatchback,650
27905,Mitsubishi,Lancer,mechanical,blue,217000,1996,gasoline,1.6,sedan,2500
27912,Mitsubishi,Lancer,mechanical,silver,160000,2009,gasoline,1.5,sedan,7300
30707,Mitsubishi,Galant,automatic,black,230000,2007,gasoline,2.4,sedan,5300
30745,Mitsubishi,Carisma,mechanical,black,329500,1998,gasoline,1.6,sedan,3000
30749,Mitsubishi,Carisma,mechanical,green,240000,1999,gasoline,1.6,hatchback,1200
30793,Mitsubishi,3000GT,mechanical,yellow,160000,1995,gasoline,3,coupe,6900
